"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"09.11.2018","153,19","156,60","156,86","151,80","34,57M","-2,74%"
"08.11.2018","157,51","158,00","159,00","156,71","19,91M","-0,22%"
"07.11.2018","157,85","156,05","157,89","154,70","34,10M","1,19%"
"06.11.2018","156,00","154,77","156,65","154,38","17,93M","1,49%"
"02.11.2018","153,71","154,20","154,99","153,32","15,94M","0,14%"
"01.11.2018","153,50","155,02","155,10","153,17","17,07M","-1,27%"
"31.10.2018","155,47","152,00","155,47","152,00","24,38M","2,76%"
"30.10.2018","151,30","151,99","153,74","149,90","18,66M","-0,80%"
"29.10.2018","152,52","152,00","153,76","151,56","15,75M","0,01%"
"26.10.2018","152,50","155,01","155,24","151,21","24,34M","-2,02%"
"25.10.2018","155,65","152,70","156,87","152,50","35,22M","0,61%"
"24.10.2018","154,70","154,83","156,58","152,31","38,42M","0,71%"
"23.10.2018","153,61","154,50","155,20","151,76","31,88M","-1,34%"
"22.10.2018","155,70","161,50","162,50","155,42","26,20M","-3,48%"
"19.10.2018","161,32","160,70","161,32","158,19","31,88M","0,71%"
"18.10.2018","160,18","163,55","164,55","159,70","27,10M","-2,66%"
"17.10.2018","164,56","167,11","167,38","163,30","19,43M","-0,86%"
"16.10.2018","165,99","163,97","166,00","161,61","19,28M","1,21%"
"15.10.2018","164,00","167,50","168,60","163,18","20,22M","-1,80%"
"12.10.2018","167,00","163,20","167,59","163,10","32,12M","3,14%"
"11.10.2018","161,92","162,40","163,80","160,60","43,98M","-2,58%"
"10.10.2018","166,20","172,05","172,95","165,90","40,75M","-3,43%"
"09.10.2018","172,11","172,53","176,95","172,11","45,95M","0,17%"
"08.10.2018","171,81","171,99","173,95","170,55","24,42M","0,77%"
"05.10.2018","170,50","167,80","171,14","166,52","30,15M","1,19%"
"04.10.2018","168,50","169,60","171,95","167,15","54,27M","-0,57%"
"03.10.2018","169,47","163,00","170,15","162,77","65,15M","4,23%"
"02.10.2018","162,59","162,02","163,47","160,97","22,82M","0,43%"
"01.10.2018","161,89","163,45","163,93","161,20","15,84M","-0,44%"
"28.09.2018","162,61","162,05","163,19","160,50","18,92M","0,50%"
"27.09.2018","161,80","159,38","162,45","158,57","41,27M","1,59%"
"26.09.2018","159,27","161,26","162,00","158,64","25,68M","-0,98%"
"25.09.2018","160,84","159,48","160,94","157,80","21,99M","1,16%"
"24.09.2018","159,00","158,50","159,50","157,60","21,61M","0,23%"
"21.09.2018","158,64","154,69","158,95","154,52","48,19M","2,78%"
"20.09.2018","154,35","157,10","158,89","154,35","52,20M","-1,93%"
"19.09.2018","157,39","157,50","159,79","156,65","43,39M","0,20%"
"18.09.2018","157,08","155,50","157,87","154,74","27,16M","1,04%"
"17.09.2018","155,46","151,99","155,74","151,41","33,79M","2,18%"
"14.09.2018","152,15","153,38","154,00","151,77","14,18M","-0,88%"
"13.09.2018","153,50","154,53","155,79","153,00","21,63M","-1,00%"
"12.09.2018","155,05","153,00","156,00","152,54","34,19M","1,77%"
"11.09.2018","152,36","150,75","152,95","150,17","44,75M","1,07%"
"10.09.2018","150,75","149,00","150,75","148,15","18,68M","1,31%"
"07.09.2018","148,80","146,99","148,99","146,54","16,29M","1,18%"
"06.09.2018","147,06","147,00","149,50","146,89","22,09M","0,00%"
"05.09.2018","147,06","147,28","148,50","146,85","15,87M","-0,23%"
"04.09.2018","147,40","148,87","149,41","146,39","17,08M","-0,89%"
"03.09.2018","148,73","149,99","151,00","148,52","15,00M","-0,81%"
"31.08.2018","149,95","145,70","150,20","144,78","32,96M","2,72%"
"30.08.2018","145,98","147,82","148,34","145,66","17,22M","-1,28%"
"29.08.2018","147,88","145,95","147,88","145,40","19,15M","1,57%"
"28.08.2018","145,60","144,57","146,73","144,57","19,61M","0,75%"
"27.08.2018","144,52","143,51","144,52","143,25","12,77M","0,64%"
"24.08.2018","143,60","141,50","143,98","141,50","19,00M","1,48%"
"23.08.2018","141,50","143,85","145,00","141,50","21,39M","-1,85%"
"22.08.2018","144,16","143,50","144,41","142,30","16,25M","0,60%"
"21.08.2018","143,30","141,55","143,49","140,12","13,67M","1,26%"
"20.08.2018","141,51","141,97","142,22","140,61","8,23M","0,35%"
"17.08.2018","141,01","140,88","141,76","140,03","15,08M","0,09%"
"16.08.2018","140,88","141,50","142,09","139,95","14,33M","-0,44%"
"15.08.2018","141,50","141,00","141,68","139,50","20,93M","0,18%"
"14.08.2018","141,24","143,49","143,49","139,85","22,38M","-1,16%"
"13.08.2018","142,90","143,90","145,15","142,54","22,82M","-1,31%"
"10.08.2018","144,80","144,69","146,20","144,01","27,20M","-0,28%"
"09.08.2018","145,20","143,26","145,46","143,26","29,20M","0,76%"
"08.08.2018","144,10","142,71","144,19","142,20","27,01M","0,95%"
"07.08.2018","142,74","141,35","143,04","140,95","14,05M","0,99%"
"06.08.2018","141,34","142,44","142,58","140,32","15,24M","-0,74%"
"03.08.2018","142,39","140,20","142,39","139,50","21,85M","1,45%"
"02.08.2018","140,36","141,75","142,89","139,76","12,67M","-1,25%"
"01.08.2018","142,14","143,01","143,31","141,48","18,31M","-1,15%"
"31.07.2018","143,79","138,89","143,79","138,46","31,49M","3,52%"
"30.07.2018","138,90","137,59","138,90","137,12","13,23M","0,66%"
"27.07.2018","137,99","138,45","138,70","137,13","9,52M","-0,14%"
"26.07.2018","138,18","138,84","139,17","137,74","10,80M","-0,02%"
"25.07.2018","138,21","138,10","138,88","137,64","13,72M","-0,46%"
"24.07.2018","138,85","138,78","139,70","137,92","13,40M","0,35%"
"23.07.2018","138,37","136,59","139,22","136,58","17,91M","1,39%"
"20.07.2018","136,47","137,58","138,00","136,42","18,70M","-0,81%"
"19.07.2018","137,58","138,39","138,66","136,85","18,37M","-0,51%"
"18.07.2018","138,29","138,89","138,99","137,45","28,75M","-4,83%"
"17.07.2018","145,31","146,60","146,73","144,15","25,69M","-1,15%"
"16.07.2018","147,00","146,80","148,98","146,13","25,87M","0,09%"
"13.07.2018","146,87","145,30","146,87","144,87","13,54M","1,23%"
"12.07.2018","145,08","144,76","145,70","143,50","19,73M","0,21%"
"11.07.2018","144,77","146,78","146,78","143,85","23,49M","-1,72%"
"10.07.2018","147,30","148,27","148,37","146,42","18,13M","-0,47%"
"09.07.2018","148,00","145,75","148,10","145,53","17,77M","2,10%"
"06.07.2018","144,96","145,80","145,80","143,57","17,19M","-0,41%"
"05.07.2018","145,55","142,15","145,55","141,64","19,51M","2,33%"
"04.07.2018","142,24","142,40","143,13","141,87","6,35M","-0,18%"
"03.07.2018","142,49","144,11","144,20","141,95","15,04M","-1,05%"
"02.07.2018","144,00","140,82","144,20","140,07","25,21M","2,12%"
"29.06.2018","141,01","139,30","141,01","139,17","25,81M","1,62%"
"28.06.2018","138,76","139,00","140,33","138,35","22,69M","-0,17%"
"27.06.2018","139,00","138,01","139,85","137,07","18,95M","0,67%"
"26.06.2018","138,07","137,44","138,88","137,36","13,72M","0,71%"
"25.06.2018","137,10","136,50","138,44","136,50","17,18M","0,25%"
"22.06.2018","136,76","135,00","137,55","135,00","23,96M","1,76%"
"21.06.2018","134,40","136,51","137,90","134,04","28,73M","-1,83%"
"20.06.2018","136,91","136,50","138,50","136,00","27,07M","1,04%"
"19.06.2018","135,50","136,00","136,28","132,86","36,40M","-0,75%"
"18.06.2018","136,52","138,05","138,30","136,00","23,08M","-0,88%"
"15.06.2018","137,73","139,70","140,87","137,64","42,41M","-1,20%"
"14.06.2018","139,40","140,90","141,44","139,14","24,99M","-1,13%"
"13.06.2018","141,00","142,70","142,78","140,63","23,52M","-0,90%"
"11.06.2018","142,28","143,80","144,18","141,56","12,70M","-1,25%"
"09.06.2018","144,08","143,31","144,15","143,30","1,58M","0,72%"
"08.06.2018","143,05","145,98","146,75","143,05","24,41M","-2,05%"
"07.06.2018","146,05","147,10","147,50","146,00","12,32M","-0,58%"
"06.06.2018","146,90","146,44","146,90","145,53","17,20M","0,62%"
"05.06.2018","146,00","146,51","146,54","145,22","12,72M","-0,30%"
"04.06.2018","146,44","144,51","146,90","144,51","12,82M","1,69%"
"01.06.2018","144,00","144,58","145,50","143,55","17,54M","-0,69%"
"31.05.2018","145,00","143,26","145,21","143,26","33,91M","1,21%"
"30.05.2018","143,26","144,00","144,82","142,52","21,86M","-0,44%"
"29.05.2018","143,90","145,58","145,61","142,88","17,60M","-0,82%"
"28.05.2018","145,09","145,65","145,75","144,75","6,69M","0,00%"
"25.05.2018","145,09","145,62","146,30","144,36","18,13M","-0,12%"
"24.05.2018","145,27","146,29","147,15","144,93","20,56M","-0,54%"
"23.05.2018","146,06","146,20","146,94","144,88","19,45M","-0,30%"
"22.05.2018","146,50","146,97","147,60","146,42","13,15M","-0,18%"
"21.05.2018","146,76","146,00","148,20","145,90","16,22M","0,76%"
"18.05.2018","145,65","147,20","147,88","145,19","21,45M","-1,02%"
"17.05.2018","147,15","149,23","149,36","147,15","19,18M","-0,97%"
"16.05.2018","148,59","148,60","150,70","148,11","43,78M","-0,41%"
"15.05.2018","149,20","150,50","150,70","148,00","29,10M","-1,18%"
"14.05.2018","150,98","151,25","151,27","148,03","27,96M","0,19%"
"11.05.2018","150,70","146,40","151,10","146,40","44,79M","2,95%"
"10.05.2018","146,38","145,98","147,15","145,57","24,26M","0,62%"
"08.05.2018","145,48","143,80","145,48","143,16","18,30M","0,99%"
"07.05.2018","144,05","144,75","145,10","143,45","9,43M","0,22%"
"04.05.2018","143,73","143,39","144,20","143,09","11,73M","0,72%"
"03.05.2018","142,70","144,44","146,15","142,70","24,05M","-1,55%"
"02.05.2018","144,94","145,35","145,77","143,96","16,02M","-0,68%"
"30.04.2018","145,93","144,30","147,29","143,70","15,28M","1,13%"
"28.04.2018","144,30","144,50","144,50","143,83","2,26M","-0,14%"
"27.04.2018","144,50","146,00","146,00","143,77","19,54M","-0,67%"
"26.04.2018","145,48","143,07","145,75","142,60","22,30M","1,95%"
"25.04.2018","142,70","143,50","143,89","141,41","23,81M","-1,00%"
"24.04.2018","144,14","144,00","146,52","143,52","29,05M","0,10%"
"23.04.2018","143,99","144,30","144,48","142,00","32,66M","-0,28%"
"20.04.2018","144,40","143,39","145,50","142,90","21,15M","0,70%"
"19.04.2018","143,40","145,20","145,75","142,57","20,54M","-0,93%"
"18.04.2018","144,75","142,64","145,31","142,04","28,08M","1,65%"
"17.04.2018","142,40","142,45","143,18","140,66","26,72M","0,64%"
"16.04.2018","141,50","141,03","142,83","139,87","26,74M","-0,76%"
"13.04.2018","142,58","146,00","146,75","142,09","26,40M","-2,34%"
"12.04.2018","145,99","145,70","146,89","142,13","40,75M","0,50%"
"11.04.2018","145,27","141,00","146,29","140,71","62,15M","2,45%"
"10.04.2018","141,80","135,00","141,97","133,50","64,08M","5,03%"
"09.04.2018","135,01","140,94","141,22","128,19","91,01M","-4,59%"
"06.04.2018","141,50","140,14","141,97","139,45","27,36M","0,71%"
"05.04.2018","140,50","140,66","141,35","139,80","20,47M","0,23%"
"04.04.2018","140,18","140,82","141,52","139,02","22,25M","-0,67%"
"03.04.2018","141,13","140,30","141,30","139,70","13,87M","0,58%"
"02.04.2018","140,32","142,40","143,70","140,32","18,50M","-1,41%"
"30.03.2018","142,33","143,00","143,31","142,05","8,38M","-0,33%"
"29.03.2018","142,80","140,70","142,80","140,70","23,77M","1,66%"
"28.03.2018","140,47","140,00","141,67","139,13","21,35M","-0,23%"
"27.03.2018","140,80","139,21","141,70","139,01","25,46M","1,83%"
"26.03.2018","138,27","142,02","142,08","138,27","27,59M","-2,63%"
"23.03.2018","142,00","138,79","142,49","137,82","33,58M","1,79%"
"22.03.2018","139,50","141,70","142,08","139,20","20,69M","-1,42%"
"21.03.2018","141,51","142,70","144,00","140,84","31,15M","-0,66%"
"20.03.2018","142,45","140,30","142,70","139,31","25,94M","1,82%"
"19.03.2018","139,91","141,45","141,77","139,43","21,72M","-0,77%"
"16.03.2018","141,00","138,66","141,00","137,11","42,46M","1,99%"
"15.03.2018","138,25","138,59","140,06","138,00","34,27M","-0,40%"
"14.03.2018","138,80","141,82","141,98","138,80","31,80M","-2,77%"
"13.03.2018","142,75","141,00","142,93","139,95","22,92M","0,99%"
"12.03.2018","141,35","140,44","141,96","140,11","16,95M","1,10%"
"09.03.2018","139,81","138,88","139,81","137,79","12,10M","0,90%"
"07.03.2018","138,56","139,98","139,98","137,38","28,24M","-1,44%"
"06.03.2018","140,59","142,25","143,49","140,47","24,40M","-0,71%"
"05.03.2018","141,60","138,83","141,83","138,57","23,25M","2,19%"
"02.03.2018","138,57","139,65","140,59","137,77","26,84M","-1,09%"
"01.03.2018","140,10","141,00","142,00","139,39","47,45M","-2,14%"
"28.02.2018","143,16","145,50","145,75","142,25","36,28M","-2,28%"
"27.02.2018","146,50","147,20","147,49","144,85","24,78M","-0,34%"
"26.02.2018","147,00","148,50","149,98","146,42","37,28M","0,71%"
"22.02.2018","145,97","143,49","145,97","142,63","29,89M","1,37%"
"21.02.2018","144,00","140,90","144,00","140,53","24,90M","1,90%"
"20.02.2018","141,32","138,78","144,29","138,78","62,79M","2,18%"
"19.02.2018","138,31","137,36","138,70","137,13","14,46M","0,91%"
"16.02.2018","137,06","137,84","139,49","136,77","24,65M","0,00%"
"15.02.2018","137,06","139,77","140,99","137,06","29,14M","-1,32%"
"14.02.2018","138,89","140,01","140,57","137,02","34,13M","-0,69%"
"13.02.2018","139,85","138,12","140,10","137,45","36,44M","1,86%"
"12.02.2018","137,30","136,95","138,10","136,03","29,44M","1,28%"
"09.02.2018","135,56","135,99","136,70","132,80","53,42M","-1,20%"
"08.02.2018","137,20","140,48","140,85","137,14","42,72M","-2,70%"
"07.02.2018","141,00","142,43","143,39","141,00","32,95M","-0,42%"
"06.02.2018","141,59","141,51","142,82","140,40","52,07M","-2,03%"
"05.02.2018","144,53","142,87","145,20","142,30","33,11M","0,37%"
"02.02.2018","144,00","145,68","146,78","142,88","39,09M","-0,96%"
"01.02.2018","145,39","143,40","146,17","143,13","37,52M","1,42%"
"31.01.2018","143,36","142,98","144,50","141,80","44,27M","-0,10%"
"30.01.2018","143,50","143,90","146,43","142,37","51,33M","-0,86%"
"29.01.2018","144,75","146,67","147,29","144,15","36,08M","-1,66%"
"26.01.2018","147,19","149,37","149,55","146,01","35,28M","-1,74%"
"25.01.2018","149,80","150,00","151,39","149,27","41,96M","0,07%"
"24.01.2018","149,70","148,59","149,70","146,60","24,84M","0,60%"
"23.01.2018","148,80","150,91","151,65","147,71","35,79M","-1,00%"
"22.01.2018","150,30","149,10","150,30","148,85","22,75M","0,78%"
"19.01.2018","149,13","149,82","151,00","148,40","39,02M","-0,81%"
"18.01.2018","150,35","148,79","150,35","148,13","53,94M","1,11%"
"17.01.2018","148,70","144,51","149,20","143,31","64,09M","2,35%"
"16.01.2018","145,29","143,17","145,35","141,89","36,99M","1,61%"
"15.01.2018","142,99","144,32","145,50","142,60","30,05M","-0,69%"
"12.01.2018","143,99","144,21","144,54","141,64","36,78M","-0,41%"
"11.01.2018","144,58","143,21","144,80","142,31","38,58M","0,80%"
"10.01.2018","143,43","140,49","143,43","139,58","51,77M","2,45%"
"09.01.2018","140,00","138,00","141,35","137,60","52,49M","2,10%"
"05.01.2018","137,12","135,60","137,12","135,08","19,98M","0,91%"
"04.01.2018","135,89","132,50","136,20","132,30","32,10M","2,79%"
"03.01.2018","132,20","131,03","132,20","130,63","10,53M","1,30%"
