text_id	link	title	date	author	type	filename
129	https://panorama.pub/4680-na-vezde-v-belarus-voditelej-iz-rossii-budut-proveryat-na-znanie-pravilnogo-nazvaniya-gosudarstva.html	На въезде в Беларусь водителей из России будут проверять на знание правильного названия государства	2018-07-01	Виталий Манн	news	D:\Panorama\texts\129.txt
130	https://panorama.pub/4596-vo-vremya-raskopok-nedaleko-ot-sochi-obnaruzhili-ostanki-drevnego-kubanoida.html	Во время раскопок недалеко от Сочи обнаружили останки древнего кубаноида	2018-07-01	Григорий Касаткин	news	D:\Panorama\texts\130.txt
131	https://panorama.pub/4667-reper-slava-kpss-vstupil-v-ryady-kprf.html	Рэпер Слава КПСС вступил в ряды КПРФ	2018-06-30	Виталий Манн	news	D:\Panorama\texts\131.txt
132	https://panorama.pub/4662-kongress-ssha-oblazhalsya.html	Конгресс США по ошибке проголосовал за включение в состав страны Коста-Рики вместо Пуэрто-Рико	2018-06-30	Виталий Манн	news	D:\Panorama\texts\132.txt
133	https://panorama.pub/4654-nato-ustroil-u-beregov-rossii-gollandskij-shturval.html	НАТО устроил у берегов России &quot;Голландский штурвал&quot;	2018-06-30	Андрей Ренье	news	D:\Panorama\texts\133.txt
134	https://panorama.pub/4594-kirgizskie-uchenye-dokazali-kirgizskoe-proishozhdenie-iisusa-hrista.html	Киргизские ученые доказали киргизское происхождение Иисуса Христа	2018-06-30	Григорий Касаткин	news	D:\Panorama\texts\134.txt
135	https://panorama.pub/4639-vracham-i-feldsheram-skoroj-pomoshhi-razreshat-strelyat-v-neradivyh-patsientov.html	Врачам и фельдшерам скорой помощи разрешат стрелять в нерадивых пациентов	2018-06-30	Герман Томилин	news	D:\Panorama\texts\135.txt
136	https://panorama.pub/4634-elton-dzhon-obyavil-o-vozvrashhenii-v-ryady-naturalov.html	Элтон Джон объявил о возвращении в ряды натуралов	2018-06-29	Виталий Манн	news	D:\Panorama\texts\136.txt
137	https://panorama.pub/4622-evropejskim-uchyonym-podnimut.html	Европейским учёным поднимут планку пенсионного возраста до 75 лет	2018-06-29	Виталий Манн	news	D:\Panorama\texts\137.txt
138	https://panorama.pub/4190-nashedshegosya-v-afganistane-sovetskogo-letchika-posle-spaseniya-otpravyat-voevat-v-siriyu.html	Нашедшегося в Афганистане советского летчика после спасения отправят воевать в Сирию	2018-06-29	Борис Гонтермахер	news	D:\Panorama\texts\138.txt
139	https://panorama.pub/4592-inostransy_gadyat.html	В повышенном содержании мочи в Неве обвинили иностранных болельщиков	2018-06-29	Григорий Касаткин	news	D:\Panorama\texts\139.txt
140	https://panorama.pub/4581-gosdep-potreboval-ot-rossii.html	Госдеп потребовал от России прекратить дело против американца, ввезшего в страну терапевтическое детское порно	2018-06-28	Борис Гонтермахер	news	D:\Panorama\texts\140.txt
141	https://panorama.pub/4575-chleny-pravitelstva-rf-gotovy-moralno-podderzhat-rossiyan-i-rabotat-do-80-let.html	Члены правительства РФ готовы морально поддержать россиян и работать до 80 лет	2018-06-28	Виталий Манн	news	D:\Panorama\texts\141.txt
142	https://panorama.pub/4570-miting-libertarianskoj-partii-v-rostove.html	Митинг Либертарианской партии в Ростове-на-Дону сорвался из-за скидок в ресторане быстрого питания	2018-06-27	Григорий Касаткин	news	D:\Panorama\texts\142.txt
143	https://panorama.pub/4566-v-parizhe-poyavilis-restorany-s-tablichkami-belym-vhod-zapreshhyon.html	В Париже появились рестораны с табличками &quot;Белым вход запрещён&quot;	2018-06-27	Виталий Манн	news	D:\Panorama\texts\143.txt
144	https://panorama.pub/4560-dagestanskij-chinovnik-nezakonno-finansiroval-eksperimenty-na-bolshom-adronnom-kollajdere.html	Дагестанский чиновник незаконно финансировал эксперименты на Большом адронном коллайдере	2018-06-27	Изяслав Тарашкевич	news	D:\Panorama\texts\144.txt
145	https://panorama.pub/4553-polskij-ministr-oborony-budet-sbivat-russkih-grachej.html	Польский министр обороны пообещал сбивать русских грачей	2018-06-27	Григорий Касаткин	news	D:\Panorama\texts\145.txt
146	https://panorama.pub/4533-prazhskie-vegetariantsy-podralis-s-patsifistami-na-marshe-protiv-nasiliya.html	Пражские вегетарианцы подрались с пацифистами на марше против насилия	2018-06-26	Григорий Касаткин	news	D:\Panorama\texts\146.txt
147	https://panorama.pub/4527-v-berlinskom-metro-vvedut-lgbt-vagony.html	В метро Берлина введут ЛГБТ-вагоны	2018-06-25	Виталий Манн	news	D:\Panorama\texts\147.txt
148	https://panorama.pub/4521-frantsuzskomu-svyashhenniku-razreshili-bit-detej-vo-vremya-sluzhby.html	Французскому священнику разрешили бить детей во время службы	2018-06-25	Виталий Манн	news	D:\Panorama\texts\148.txt
149	https://panorama.pub/4413-sozdatelya-robotov-boston-dynamics.html	Создателя роботов Boston Dynamics заставили уволиться из-за протестов гендерных активистов против издевательств над роботами	2018-06-25	Борис Гонтермахер	news	D:\Panorama\texts\149.txt
150	https://panorama.pub/4513-meditsinskuyu-brigadu-sbornoj-irana-zametili-v-podmoskovnom-tsentre-yadernyh-issledovanij.html	Медицинскую бригаду сборной Ирана заметили в подмосковном центре ядерных исследований	2018-06-25	Андрей Ренье	news	D:\Panorama\texts\150.txt
151	https://panorama.pub/4503-eltsin-opros.html	Большинство россиян назвали Ельцина лучшим из отечественных правителей	2018-06-24	Борис Гонтермахер	news	D:\Panorama\texts\151.txt
152	https://panorama.pub/4497-estonskij-sud-zapretil-bolet-za-rossiju.html	Эстонский суд запретил болеть за сборную России	2018-06-24	Виталий Манн	news	D:\Panorama\texts\152.txt
153	https://panorama.pub/4491-kndr-v-znak-solidarnosti-s-ssha-vyjdet-iz-soveta-po-pravam-cheloveka-pri-oon.html	КНДР в знак солидарности с США выйдет из Совета по правам человека при ООН	2018-06-24	Виталий Манн	news	D:\Panorama\texts\153.txt
154	https://panorama.pub/4482-v-mcdonalds-s-2-diplomami.html	Работников McDonalds заставят получать второе высшее образование	2018-06-24	Изяслав Тарашкевич	news	D:\Panorama\texts\154.txt
155	https://panorama.pub/4475-armeniya-planiruet-otkryt-na-marse-konyachnyj-zavod.html	Армения планирует открыть на Марсе коньячный завод	2018-06-23	Виталий Манн	news	D:\Panorama\texts\155.txt
156	https://panorama.pub/4468-polskie-zhurnalisty-obvinili-v-porazhenii-svoej-sbornoj-senegalskogo-trenera-kolduna.html	Польские журналисты обвинили в поражении своей сборной сенегальского тренера-колдуна	2018-06-23	Андрей Ренье	news	D:\Panorama\texts\156.txt
157	https://panorama.pub/4462-kollektsionnaya-shaurma-kennedi.html	Коллекционная шаурма Кеннеди была продана на аукционе за 232 000$	2018-06-23	Григорий Касаткин	news	D:\Panorama\texts\157.txt
